-0.501954,-0.364858,0.207007,1.01717,0.739101,1.21709,0.147808,0.0742391,0.675721,-0.14808,0.174344,0,0.016604,-0.0366059,-0.00143404,-0.31323,0.0410444,9.51719,0.548453
-0.490143,-0.362336,0.249777,0.993403,0.73401,1.15211,0.147736,0.0690209,0.655267,-0.14653,0.160303,0,0.0185555,-0.027778,0.0151875,-0.494222,0.109082,9.42424,0.543546
-0.484142,-0.361052,0.272256,0.981239,0.731386,1.11754,0.144207,0.0642675,0.637746,-0.148855,0.17357,0,0.0190269,-0.0206394,0.0256257,-0.301946,0.118766,9.26849,0.54148
-0.473763,-0.358753,0.311512,0.96031,0.726737,1.05775,0.136545,0.0564826,0.599447,-0.150399,0.165825,0,0.0175676,-0.0141191,0.036721,-0.369333,0.0595711,9.18138,0.539012
-0.47006,-0.358026,0.325271,0.952716,0.725221,1.03622,0.133634,0.0565484,0.57998,-0.145165,0.173333,0,0.0162435,-0.0112961,0.0422963,-0.291407,-0.00816873,9.11836,0.538573
-0.459212,-0.35614,0.362035,0.930827,0.721394,0.980158,0.121432,0.0579792,0.523396,-0.140269,0.165995,0,0.0136034,-0.0093064,0.0502942,-0.250281,0.198058,8.96697,0.538432
-0.454675,-0.355177,0.377011,0.921564,0.719421,0.956852,0.114111,0.0574793,0.497553,-0.143797,0.173299,0,0.0117872,-0.00899875,0.0550522,-0.306434,0.206915,8.90195,0.538551
-0.444084,-0.35327,0.410413,0.900192,0.715567,0.905888,0.102274,0.056288,0.439637,-0.142027,0.163439,0,0.0109534,-0.00996426,0.0598564,-0.296832,0.0353399,8.93885,0.53914
-0.439996,-0.352267,0.423912,0.891798,0.713499,0.884747,0.0980901,0.0561868,0.41272,-0.142295,0.167822,0,0.011424,-0.0103868,0.0624793,-0.257299,0.128107,9.03486,0.539629
-0.429604,-0.350379,0.450869,0.870843,0.709701,0.843554,0.0908852,0.0533129,0.353195,-0.143183,0.155199,0,0.0120753,-0.0113525,0.0640656,-0.267094,0.14774,9.005,0.541428
-0.424823,-0.349604,0.462007,0.861062,0.708093,0.826038,0.0877935,0.055048,0.328388,-0.139988,0.160872,0,0.0126025,-0.0115463,0.0653283,-0.18494,0.222778,8.98333,0.54213
-0.420067,-0.348519,0.473379,0.851378,0.705892,0.808315,0.0835678,0.0562085,0.300885,-0.139263,0.160925,0,0.0125934,-0.0111853,0.0655835,-0.241553,0.150739,8.9891,0.543114
-0.412145,-0.346624,0.491359,0.835365,0.702073,0.780703,0.0759622,0.0549208,0.257206,-0.139575,0.156119,0,0.0126138,-0.0100321,0.0655653,-0.311958,0.0681726,9.12226,0.544744
-0.407367,-0.345523,0.501077,0.825648,0.699843,0.765567,0.0723904,0.0551421,0.232664,-0.139126,0.157097,0,0.013081,-0.00784063,0.064573,-0.244494,0.165839,9.1619,0.545724
-0.397579,-0.344321,0.517107,0.80587,0.697388,0.740914,0.0641219,0.0545536,0.19138,-0.139276,0.14914,0,0.0136439,-0.00694192,0.0637031,-0.248638,0.205832,9.19373,0.547428
-0.393623,-0.343479,0.523959,0.797824,0.695696,0.730196,0.0592031,0.0558698,0.173271,-0.137498,0.157015,0,0.0139852,-0.00480004,0.0622925,-0.216706,0.0835068,9.32917,0.548225
-0.385826,-0.341802,0.536069,0.78202,0.692278,0.711497,0.052004,0.0532054,0.136325,-0.139566,0.149518,0,0.0143181,-0.00359872,0.0611645,-0.234982,0.0988069,9.26358,0.550098
-0.381391,-0.341444,0.540865,0.773013,0.691547,0.703941,0.04811,0.0521756,0.11968,-0.140692,0.151984,0,0.014124,-0.00187736,0.0597163,-0.204377,0.178815,9.2587,0.551071
-0.377975,-0.340714,0.544931,0.766042,0.690074,0.697504,0.0434956,0.0513566,0.103682,-0.139575,0.154247,0,0.0142898,-6.50937e-05,0.0575193,-0.296417,0.233083,9.31946,0.552093
-0.369975,-0.339839,0.552418,0.749886,0.68829,0.685956,0.0333688,0.0521146,0.0730008,-0.13709,0.149183,0,0.0140608,0.00119479,0.0559865,-0.166269,0.110099,9.33262,0.554065
-0.367197,-0.339097,0.555452,0.744158,0.686756,0.681085,0.0297096,0.0513736,0.0614174,-0.138657,0.152698,0,0.013816,0.00220161,0.0544957,-0.128529,0.121223,9.46483,0.55479
-0.361063,-0.338061,0.560908,0.731762,0.684676,0.672668,0.021765,0.0511352,0.041641,-0.137208,0.149311,0,0.0135367,0.00249488,0.0522899,-0.088961,0.197846,9.54655,0.555993
-0.358156,-0.337681,0.563133,0.725804,0.683884,0.669101,0.0168409,0.0516673,0.033421,-0.13743,0.152513,0,0.0138039,0.00300806,0.0507064,-0.0350291,0.173283,9.43344,0.556511
-0.354056,-0.336381,0.566222,0.717486,0.681274,0.664292,0.00554822,0.0474712,0.0178646,-0.140723,0.157173,0,0.0139774,0.00340125,0.0485927,-0.0820003,0.0482353,9.51025,0.557647
-0.351856,-0.336045,0.567597,0.712966,0.680576,0.662071,0.00286267,0.0474229,0.0108436,-0.138289,0.151849,0,0.014077,0.00353758,0.0472748,-0.0495321,0.132069,9.57986,0.558176
-0.347663,-0.335396,0.569144,0.704462,0.679256,0.659611,-0.0058069,0.0475107,-0.000767841,-0.137213,0.153887,0,0.0142573,0.00354866,0.0453911,-0.17137,0.19956,9.58593,0.559143
-0.345632,-0.335382,0.569596,0.700313,0.679223,0.658851,-0.00860471,0.0485324,-0.0063266,-0.13736,0.152051,0,0.0138803,0.00270037,0.0442488,-0.0352029,0.151069,9.7112,0.559672
-0.343551,-0.335233,0.570185,0.696041,0.678896,0.657858,-0.0143901,0.0457143,-0.00969743,-0.141461,0.15525,0,0.0136132,0.001991,0.0431152,-0.22412,0.181154,9.67768,0.559946
-0.341252,-0.334725,0.57092,0.691352,0.677865,0.656678,-0.0184942,0.0466311,-0.0179431,-0.136521,0.152973,0,0.0138049,0.001521,0.0417954,-0.165458,0.201343,9.74438,0.560693
-0.339802,-0.334593,0.570888,0.688374,0.677587,0.656668,-0.0183003,0.0456666,-0.0229686,-0.139342,0.149672,0,0.0140667,0.00118012,0.0407149,-0.170692,0.00468281,9.71576,0.561227
-0.33662,-0.334708,0.570051,0.681955,0.677826,0.65791,-0.0216273,0.0410544,-0.0326536,-0.144597,0.149134,0,0.0138221,0.000690337,0.0398111,-0.0134817,0.154657,9.69116,0.562363
-0.33493,-0.335079,0.56985,0.678488,0.67854,0.658153,-0.0224776,0.041862,-0.0350741,-0.139523,0.149047,0,0.0138081,0.000531134,0.0384329,-0.148433,0.105281,9.75455,0.562652
-0.333505,-0.334446,0.568637,0.67558,0.677271,0.659963,-0.0283944,0.0379636,-0.0381795,-0.142853,0.155403,0,0.0133822,0.000709599,0.0376523,-0.031826,0.0791223,9.76911,0.563177
-0.332199,-0.334632,0.567478,0.672911,0.677635,0.661691,-0.0291555,0.0387346,-0.0410452,-0.139676,0.149978,0,0.0124442,0.00206586,0.036416,-0.155215,0.11096,9.78105,0.563663
-0.329738,-0.33493,0.564993,0.667957,0.678251,0.665464,-0.0327,0.0385537,-0.040564,-0.141103,0.150216,0,0.0118127,0.00257538,0.0355425,-0.0248158,0.150075,9.88366,0.564029
-0.328922,-0.334868,0.56355,0.666245,0.678093,0.667594,-0.0328664,0.0400747,-0.0419531,-0.138205,0.14971,0,0.0112007,0.0023185,0.0342955,-0.00292745,0.167197,9.83021,0.564393
-0.327952,-0.3342,0.56035,0.664274,0.676765,0.67244,-0.0345684,0.0425357,-0.0407574,-0.1353,0.150959,0,0.0110611,0.00230953,0.0335658,-0.025425,0.28805,9.88231,0.564786
-0.32611,-0.335084,0.558745,0.660545,0.678535,0.674883,-0.0346128,0.0440542,-0.0406959,-0.139476,0.146703,0,0.0109206,0.00225697,0.03248,-0.136333,0.23573,9.81227,0.565049
-0.325184,-0.335393,0.557705,0.658661,0.679162,0.676494,-0.0347976,0.0453013,-0.0401953,-0.138474,0.148372,0,0.0112604,0.00234631,0.0316816,0.119423,0.18363,9.8641,0.565184
-0.323253,-0.335913,0.554743,0.654752,0.680199,0.680977,-0.0364756,0.044732,-0.0396643,-0.141073,0.147349,0,0.0125776,0.00236957,0.0310638,-0.177744,0.0675666,9.84021,0.565597
-0.322871,-0.335787,0.553133,0.653952,0.679947,0.683438,-0.0366394,0.0422849,-0.0383246,-0.14212,0.148826,0,0.0133961,0.00285113,0.0301077,0.0667396,0.0746658,9.74934,0.565724
-0.320712,-0.337144,0.54928,0.649599,0.682666,0.689282,-0.0376236,0.0387516,-0.0384442,-0.147549,0.145336,0,0.0133244,0.00330681,0.0293994,-0.0579312,0.101813,9.72784,0.566338
-0.320253,-0.337413,0.547731,0.648653,0.683217,0.691676,-0.0383759,0.0395878,-0.0372957,-0.14083,0.14852,0,0.0128397,0.00405655,0.0283732,-0.0493372,0.117853,9.84917,0.56648
-0.318809,-0.33853,0.544155,0.645726,0.685455,0.6971,-0.0400821,0.042477,-0.0363412,-0.140324,0.147197,0,0.0120715,0.00449878,0.0279223,-0.0872812,0.284603,9.80663,0.56694
-0.318518,-0.338637,0.542324,0.645122,0.685685,0.699925,-0.0411065,0.0434074,-0.0322993,-0.140143,0.148946,0,0.0107171,0.0049596,0.0274155,0.00434697,0.109959,9.96824,0.566834
-0.317545,-0.339472,0.539513,0.643138,0.687356,0.704198,-0.044381,0.0403434,-0.0282552,-0.146661,0.150075,0,0.00955877,0.00531879,0.0266558,0.0115031,-0.0241138,9.85243,0.566864
-0.316876,-0.340272,0.537674,0.641777,0.688977,0.707032,-0.0456444,0.0418999,-0.0260921,-0.14193,0.148628,0,0.00983504,0.00533852,0.0262401,0.0573618,0.223728,9.88657,0.566943
-0.316591,-0.340826,0.534808,0.641196,0.690112,0.711425,-0.0468611,0.0438519,-0.020823,-0.140898,0.14951,0,0.0100893,0.00486852,0.0251855,-0.0477739,0.0542589,9.87812,0.56687
-0.316941,-0.34051,0.53349,0.641857,0.689474,0.713445,-0.0455269,0.0485855,-0.0157391,-0.135138,0.148011,0,0.00960352,0.00448294,0.0246661,0.0175852,0.250741,10.01,0.566561
-0.316649,-0.34085,0.531299,0.641262,0.690173,0.71681,-0.0480981,0.0506361,-0.0100898,-0.138981,0.151123,0,0.00908794,0.00389105,0.0240427,-0.0390625,0.232188,9.88927,0.566339
-0.31637,-0.341105,0.530117,0.640699,0.690708,0.718672,-0.0471746,0.0535497,-0.0082197,-0.137466,0.147296,0,0.00944716,0.00372191,0.0234109,0.0374531,0.244158,9.85412,0.566346
-0.316322,-0.341047,0.529273,0.64058,0.690589,0.719976,-0.0461393,0.0545268,-0.00619878,-0.138519,0.147383,0,0.011154,0.00351823,0.02271,0.167334,0.136519,9.84256,0.566267
-0.316892,-0.339838,0.527654,0.6417,0.688165,0.722446,-0.042908,0.0592038,-0.000966653,-0.130896,0.145958,0,0.0120659,0.0032087,0.0222747,0.083443,0.310517,9.8737,0.565984
-0.316958,-0.339423,0.526957,0.641848,0.68736,0.723579,-0.0435957,0.0594548,0.00357473,-0.136862,0.14916,0,0.0128982,0.00337563,0.0215534,-0.117241,0.128261,9.96789,0.565645
-0.316627,-0.339357,0.526107,0.641178,0.687227,0.724898,-0.0430861,0.0587687,0.00833755,-0.138592,0.146859,0,0.0130819,0.00366988,0.0212041,0.0513373,0.0333241,9.8042,0.565292
-0.316678,-0.339104,0.526103,0.641268,0.686708,0.724926,-0.0423189,0.0580063,0.0117142,-0.138285,0.147216,0,0.0147918,0.00433289,0.0207402,-0.0190571,0.213837,9.76328,0.564943
-0.317232,-0.338299,0.526622,0.642375,0.685091,0.724177,-0.042455,0.0545493,0.0181002,-0.140263,0.149426,0,0.0153981,0.0044794,0.0201772,0.060375,0.0755393,9.94514,0.564215
-0.316951,-0.339081,0.526794,0.64182,0.686657,0.723952,-0.0422208,0.0552982,0.0168106,-0.139368,0.14719,0,0.0151615,0.00447723,0.0197421,-0.0315181,0.120509,9.77734,0.564311
-0.317045,-0.339891,0.526898,0.642019,0.688288,0.723838,-0.0425015,0.0521067,0.0177718,-0.144442,0.148592,0,0.0147199,0.00461242,0.0194604,-0.0679186,0.0825889,9.892,0.564197
-0.317414,-0.339938,0.526809,0.642738,0.688357,0.723947,-0.0431214,0.050475,0.0180553,-0.141582,0.149717,0,0.0139046,0.00433643,0.019057,0.0351664,0.144688,9.73693,0.56416
-0.318887,-0.339024,0.527228,0.645708,0.686542,0.723358,-0.0420367,0.0512447,0.0203745,-0.136701,0.150675,0,0.0129937,0.00401774,0.0187687,-0.000258446,0.165112,9.87186,0.563865
-0.319112,-0.339756,0.527373,0.646155,0.687992,0.723128,-0.0422981,0.051194,0.0198956,-0.141162,0.149612,0,0.0122186,0.0039843,0.0183038,0.102259,0.0618484,9.80974,0.563874
-0.319226,-0.340852,0.527271,0.646405,0.690204,0.723312,-0.0425915,0.0531267,0.0189376,-0.140006,0.149576,0,0.0112676,0.00362712,0.0180008,0.0108228,0.289413,9.86224,0.563986
-0.320291,-0.341208,0.526748,0.648528,0.690905,0.72407,-0.0411339,0.0509318,0.0197367,-0.143266,0.149826,0,0.0114502,0.0030974,0.0177155,0.069127,0.0540747,9.84845,0.563967
-0.320987,-0.341022,0.526354,0.649927,0.690533,0.724652,-0.0392394,0.0526248,0.0196788,-0.137791,0.148541,0,0.0114321,0.00271677,0.0172606,0.030712,0.142536,9.93404,0.564023
-0.321833,-0.342204,0.525582,0.651634,0.692908,0.725817,-0.0370113,0.0524418,0.0182723,-0.143053,0.148417,0,0.0113406,0.00263699,0.0170239,0.000421196,0.0609536,9.80916,0.564279
-0.322245,-0.342959,0.525183,0.652489,0.694446,0.72645,-0.03747,0.0526665,0.017193,-0.142088,0.150581,0,0.0110045,0.00260267,0.0166418,0.0147468,0.0584447,9.87678,0.56446
-0.323282,-0.34416,0.524637,0.65457,0.696853,0.727262,-0.0375599,0.0529725,0.0177873,-0.143329,0.151902,0,0.0110349,0.0026528,0.0161187,0.0136915,0.0632137,9.81006,0.564479
-0.323861,-0.344679,0.524301,0.655725,0.697882,0.727737,-0.03778,0.0545852,0.0197275,-0.140458,0.151363,0,0.0105765,0.00265784,0.0159186,0.0493604,0.214957,9.79506,0.564324
-0.325083,-0.345126,0.525172,0.658203,0.698804,0.726463,-0.0375097,0.054772,0.0226262,-0.141982,0.15269,0,0.0105299,0.00234124,0.0151772,-0.000973165,0.242133,9.72112,0.563913
-0.325458,-0.346003,0.525678,0.658968,0.700575,0.725706,-0.0378787,0.0574998,0.0219217,-0.14007,0.151834,0,0.00994974,0.00193593,0.0147863,-0.104058,0.268475,9.82196,0.563907
-0.326659,-0.346119,0.526964,0.661392,0.700826,0.723784,-0.0362094,0.0590724,0.0225692,-0.139441,0.151616,0,0.0098698,0.0014953,0.0142581,0.0376224,0.148379,9.8049,0.563651
-0.327422,-0.345424,0.52752,0.662935,0.699445,0.722944,-0.0356195,0.0609556,0.0210551,-0.13679,0.152022,0,0.0102109,0.000758753,0.0137837,0.0022734,0.0494294,9.89823,0.563716
-0.328409,-0.34584,0.528898,0.664927,0.700285,0.720864,-0.0308048,0.0637557,0.0202236,-0.137711,0.147595,0,0.0103604,0.000341385,0.0132803,0.153455,0.0644311,9.89761,0.563588
-0.328849,-0.346299,0.529616,0.665845,0.701235,0.71981,-0.0301832,0.0649334,0.0195855,-0.139453,0.150867,0,0.0106385,-4.5962e-06,0.0128929,-0.0886731,0.18887,9.81264,0.563551
-0.33002,-0.346219,0.530849,0.668193,0.701069,0.717918,-0.0299538,0.0649283,0.0195463,-0.139462,0.153155,0,0.0116307,-0.000173448,0.0126666,-0.02611,0.143447,9.77274,0.563355
-0.330642,-0.345901,0.531209,0.669452,0.700435,0.71735,-0.028391,0.0646893,0.018483,-0.139127,0.150625,0,0.0124392,0.000388758,0.0123957,0.0747463,0.102614,9.83891,0.563397
-0.331545,-0.346196,0.531672,0.671279,0.70103,0.716637,-0.0235507,0.061186,0.0185703,-0.144548,0.147247,0,0.0125131,0.000827344,0.0118802,0.0492444,0.0119151,9.68438,0.563312
-0.331972,-0.346456,0.531695,0.672173,0.701574,0.716613,-0.024115,0.0602363,0.0177294,-0.142208,0.152131,0,0.012279,0.000582651,0.011354,0.0333038,0.107577,9.70955,0.563397
-0.332661,-0.346846,0.531636,0.673551,0.702339,0.716649,-0.022901,0.0576768,0.0158441,-0.144737,0.150827,0,0.0121566,0.000450422,0.0110861,0.0604029,0.0927414,9.66216,0.563579
-0.333213,-0.346837,0.531652,0.674674,0.702324,0.716608,-0.0215632,0.0623572,0.0149142,-0.135587,0.150397,0,0.0114196,0.000947249,0.0108877,-0.0435335,0.259151,9.78318,0.563668
-0.33353,-0.347795,0.531739,0.675329,0.704247,0.716468,-0.0195705,0.061892,0.011694,-0.14331,0.148976,0,0.0105209,0.00118963,0.0104758,0.00472009,0.0433943,9.75792,0.563978
-0.334328,-0.34885,0.53211,0.676959,0.706383,0.715927,-0.019965,0.0591817,0.0128745,-0.146832,0.152834,0,0.0097188,0.00123105,0.0103576,0.0167001,0.0829633,9.86143,0.563814
-0.334774,-0.349058,0.532245,0.677842,0.706781,0.715671,-0.0175261,0.058156,0.0125304,-0.143629,0.148837,0,0.0103021,0.00116457,0.0100144,-0.149329,0.152781,9.75908,0.563813
-0.335863,-0.348807,0.532465,0.680076,0.706326,0.715399,-0.0197934,0.0574602,0.015185,-0.142534,0.155968,0,0.0103004,0.00126881,0.00989925,0.0019329,0.0827499,9.80982,0.563537
-0.336359,-0.349084,0.532608,0.681037,0.70684,0.715103,-0.0184735,0.0564099,0.0166823,-0.144176,0.150906,0,0.00950606,0.00110217,0.00963305,0.0510239,0.146578,9.95451,0.563339
-0.336632,-0.349826,0.532855,0.681601,0.708334,0.714728,-0.0166447,0.057044,0.0189154,-0.143657,0.149722,0,0.00838393,0.000981187,0.00936702,0.0821639,0.220001,9.87287,0.563077
-0.33708,-0.351123,0.533688,0.68253,0.710963,0.713508,-0.0137071,0.0582018,0.0219564,-0.144621,0.14858,0,0.00807161,0.000297037,0.00928218,-0.0383131,0.103237,9.90184,0.562656
-0.337262,-0.351522,0.53421,0.683008,0.711879,0.712885,-0.012517,0.0612791,0.0222101,-0.140636,0.149868,0,0.00793969,0.000216899,0.00915649,-0.00127104,0.209064,9.83634,0.562607
-0.337426,-0.351864,0.534983,0.683145,0.712364,0.711377,-0.0101275,0.0639552,0.0194703,-0.13987,0.147589,0,0.00792355,-9.11251e-05,0.00916403,0.0482947,0.222726,9.808,0.562641
-0.337857,-0.352804,0.536355,0.68412,0.714364,0.709473,-0.0095725,0.0651406,0.0183532,-0.143262,0.150529,0,0.00774942,0.000353202,0.00909706,-0.0382129,0.0765531,9.81396,0.562599
-0.338074,-0.352995,0.537004,0.684548,0.71474,0.708454,-0.00915217,0.0663669,0.0183785,-0.141378,0.15009,0,0.00816319,0.000883692,0.00908564,0.00623588,0.0851952,9.81942,0.56248
-0.338599,-0.352642,0.538157,0.685624,0.714059,0.706732,-0.00898161,0.0670905,0.0158303,-0.140544,0.151202,0,0.00914589,0.00168336,0.00868083,0.0727765,0.056818,9.86334,0.562562
-0.338838,-0.352677,0.538872,0.686108,0.714134,0.705634,-0.00582356,0.0662138,0.0129102,-0.143139,0.146997,0,0.00932615,0.00201919,0.00845261,0.0493,0.0884226,9.76548,0.562738
-0.339339,-0.353424,0.540215,0.687122,0.715645,0.703602,-0.00752703,0.0662438,0.0117378,-0.143984,0.153051,0,0.00941049,0.00218232,0.00816693,0.0578103,0.0943578,9.80745,0.562649
-0.339661,-0.35327,0.540742,0.687779,0.715351,0.702794,-0.00882187,0.0649695,0.0105241,-0.143679,0.152668,0,0.00968041,0.00176553,0.00793726,-0.0193639,0.000728339,9.73275,0.562689
-0.340377,-0.352637,0.54189,0.689218,0.714088,0.70104,-0.00997016,0.0679321,0.0113556,-0.137494,0.153842,0,0.00927999,0.00167567,0.00771515,-0.0591985,0.161885,9.72191,0.562426
-0.340966,-0.352589,0.542926,0.690398,0.713987,0.699445,-0.00984077,0.0682709,0.0107022,-0.141245,0.152487,0,0.00890704,0.00140653,0.00763826,-0.03762,0.104802,9.82431,0.562327
-0.342501,-0.353117,0.544936,0.693499,0.715068,0.69643,-0.0120597,0.0686393,0.00852807,-0.142584,0.157952,0,0.0083893,0.000761967,0.00758374,0.0411482,0.111141,9.64803,0.562249
-0.343446,-0.353177,0.545958,0.695377,0.715162,0.69482,-0.0127455,0.0703311,0.00710634,-0.139861,0.155667,0,0.00890697,8.34592e-05,0.00734212,-0.0323092,0.055928,9.81942,0.562217
-0.344253,-0.352904,0.546803,0.697021,0.714633,0.693543,-0.0139828,0.0685347,0.00593309,-0.143056,0.156608,0,0.00965636,-0.000342661,0.00713308,-0.0910677,-0.00477737,9.67703,0.562211
-0.345972,-0.353383,0.54842,0.700478,0.715589,0.691081,-0.0126856,0.0673882,0.00507399,-0.144337,0.156337,0,0.00974452,-0.00185204,0.00701519,0.149297,0.071645,9.69322,0.562048
-0.346695,-0.35303,0.548984,0.701962,0.714904,0.690232,-0.0134841,0.0658032,0.00516032,-0.143315,0.156966,0,0.00998722,-0.00271792,0.00695855,-0.0225042,0.0651197,9.70549,0.561959
-0.348188,-0.353326,0.549886,0.704938,0.715461,0.688791,-0.0118318,0.0675075,0.000394735,-0.140954,0.156263,0,0.00974746,-0.00358605,0.00670064,0.0314672,0.0490954,9.83194,0.562276
-0.348899,-0.352862,0.550244,0.706405,0.714556,0.688261,-0.0098824,0.0679549,-0.000723311,-0.140491,0.154367,0,0.00946501,-0.00420137,0.00648329,0.0434915,0.104251,9.73433,0.562342
-0.35002,-0.352621,0.550652,0.708663,0.714061,0.687601,-0.0066505,0.0699177,-0.00352486,-0.138838,0.153676,0,0.00895911,-0.00458553,0.0065072,0.111007,0.115032,9.77946,0.562551
-0.35045,-0.353136,0.55077,0.709552,0.715097,0.687406,-0.00497766,0.0716931,-0.00609,-0.140443,0.153737,0,0.00915482,-0.00475736,0.0063514,0.043589,0.0676965,9.75842,0.562792
-0.351222,-0.353243,0.550876,0.71114,0.715331,0.68725,-0.00228069,0.070888,-0.00789135,-0.142486,0.153214,0,0.00953498,-0.0046944,0.00615501,-0.0027812,0.1589,9.81244,0.562967
