3.9003,0,0,1,0.15874,0.18381,0.0584607,-0.159035,-0.184232,0.567278,-0.0016908,-0.000632341,-0.00525815,0.0264432,-0.034004,-1.00713,0.0113558,0.00862835,-1.00609,0.413014
3.95031,0,0,1,0.15892,0.183822,0.0586078,-0.160076,-0.184764,0.569543,0.00634443,-0.000845743,0.000429518,0.0266206,-0.0258739,-1.00713,0.0113548,0.0086903,-1.00617,0.412993
4.00029,0,0,1,0.159205,0.183797,0.0586374,-0.160967,-0.185126,0.571878,0.00949134,-0.000825059,0.000987938,0.026829,-0.0255537,-1.00713,0.0113548,0.0086903,-1.00617,0.41387
4.0503,0,0,1,0.158865,0.183847,0.0586244,-0.159774,-0.185785,0.57424,0.0241622,-0.000106052,0.00567243,0.027371,-0.0295462,-1.00713,0.0113548,0.0086903,-1.00617,0.413651
4.10029,0,0,1,0.158052,0.183844,0.0583776,-0.158409,-0.186135,0.576741,-0.0271095,-0.000106235,-0.00822514,0.0273538,-0.00863278,-1.00713,0.0113548,0.0086903,-1.00617,0.416472
4.15031,0,0,1,0.15817,0.183832,0.0584444,-0.160786,-0.186566,0.579056,-0.0470317,0.00154088,-0.0106562,0.0281471,-0.0133776,-1.00713,0.0113415,0.00869174,-1.00645,0.415791
4.2003,0,0,1,0.158596,0.18382,0.0584987,-0.162225,-0.187014,0.581377,0.0142061,-0.000383237,0.00181025,0.027354,-0.0388396,-1.00713,0.0113415,0.00869174,-1.00645,0.414186
4.2503,0,0,1,0.160238,0.183622,0.0585603,-0.1667,-0.186901,0.583694,0.0686126,-0.00755877,0.00394548,0.0252639,-0.046654,-1.00713,0.0113415,0.00869174,-1.00645,0.415516
4.3003,0,0,1,0.158793,0.183848,0.0586251,-0.159476,-0.188435,0.586008,-0.0481805,0.0075232,0.0021591,0.0326656,0.00830306,-1.00713,0.0113519,0.00874115,-1.00668,0.416364
4.3503,0,0,1,0.158042,0.183844,0.0583586,-0.160508,-0.188432,0.588522,-3.85865e-05,0.000721866,0.000281818,0.0270587,-0.0341901,-1.00713,0.0113519,0.00874115,-1.00668,0.416862
4.4003,0,0,1,0.158774,0.183826,0.0585915,-0.164605,-0.188844,0.590736,0.0244134,-0.000612044,0.00776134,0.0282717,-0.0342034,-1.00713,0.0113519,0.00874115,-1.00668,0.415977
4.45031,0,0,1,0.158413,0.183808,0.0584199,-0.162453,-0.189289,0.593193,0.0158025,-0.000413599,0.0023312,0.0288276,-0.0247799,-1.00713,0.0113318,0.00874569,-1.00687,0.417904
4.50029,0,0,1,0.158758,0.183843,0.0586425,-0.164606,-0.189886,0.595412,0.0114841,0.00115131,0.00742207,0.0295928,-0.026359,-1.00713,0.0113318,0.00874569,-1.00687,0.417007
4.5503,0,0,1,0.160461,0.18363,0.0585907,-0.169429,-0.189637,0.597797,0.0599343,-0.00684418,-0.000367139,0.0264313,-0.0454579,-1.00713,0.0113318,0.00874569,-1.00687,0.419017
4.6003,0,0,1,0.158805,0.183862,0.0586703,-0.161449,-0.19122,0.600103,-0.0552189,0.0077437,0.0026543,0.0338759,0.00805187,-1.00713,0.0113318,0.00874569,-1.00687,0.418199
4.65031,0,0,1,0.158797,0.183852,0.0586488,-0.165135,-0.191185,0.602469,-5.70337e-05,0.000552459,0.00268459,0.0282159,-0.0376183,-1.00713,0.0113276,0.00875617,-1.00696,0.418897
4.70029,0,0,1,0.16041,0.183856,0.0588991,-0.170391,-0.191675,0.604671,0.0537601,0.000117545,0.00834046,0.0298562,-0.0462814,-1.00713,0.0113276,0.00875617,-1.00696,0.418478
4.7503,0,0,1,0.158651,0.183839,0.0586152,-0.162285,-0.192077,0.607195,-0.00498334,-0.000496423,0.000157148,0.029918,-0.0111509,-1.00713,0.0113276,0.00875617,-1.00696,0.420626
4.80031,0,0,1,0.158123,0.183812,0.0584052,-0.164613,-0.19249,0.609676,-0.0176101,-0.000896149,-0.00699863,0.0301124,-0.0213321,-1.00713,0.0113233,0.00872821,-1.00703,0.421213
4.8503,0,0,1,0.158809,0.183837,0.0586059,-0.168127,-0.193076,0.611908,0.000902654,-0.000619365,-0.000485217,0.0305567,-0.0312055,-1.00713,0.0113233,0.00872821,-1.00703,0.419956
4.90029,0,0,1,0.158796,0.183813,0.0586043,-0.167109,-0.193415,0.614263,-0.000459223,-0.000800946,-5.22792e-05,0.0305822,-0.0260112,-1.00713,0.0113233,0.00872821,-1.00703,0.42096
4.95031,0,0,1,0.158814,0.183854,0.0586854,-0.16759,-0.194047,0.616568,-0.0495067,0.00808738,0.00396596,0.0340073,-0.00974226,-1.00713,0.0112693,0.00872464,-1.00701,0.420835
5.0003,0,0,1,0.160418,0.183851,0.0588237,-0.172767,-0.194415,0.618837,0.053464,-0.000100768,0.00461188,0.0294999,-0.0573506,-1.00713,0.0112693,0.00872464,-1.00701,0.42154
5.0503,0,0,1,0.158826,0.18382,0.0585725,-0.165177,-0.194787,0.621342,0.00208116,-0.000350422,-0.00243055,0.031288,-0.0149408,-1.00713,0.0112693,0.00872464,-1.00701,0.423026
5.10029,0,0,1,0.157937,0.183821,0.0583429,-0.166091,-0.195312,0.623833,-0.0296243,3.19594e-05,-0.00765285,0.0317269,-0.0163961,-1.00713,0.0112693,0.00872464,-1.00701,0.423468
5.15031,0,0,1,0.158908,0.183837,0.0586011,-0.171176,-0.195818,0.626033,0.00799609,0.0010796,0.00300141,0.0322316,-0.0376316,-1.00713,0.0112719,0.00872987,-1.00705,0.421824
5.2003,0,0,1,0.158752,0.183816,0.0585376,-0.169167,-0.196182,0.628424,-0.00517889,-0.000702662,-0.00211603,0.031572,-0.0237756,-1.00713,0.0112719,0.00872987,-1.00705,0.424036
5.2503,0,0,1,0.160497,0.183868,0.0589739,-0.175113,-0.196839,0.630515,0.00633666,0.00859219,0.0147402,0.0354716,-0.0330721,-1.00713,0.0112719,0.00872987,-1.00705,0.421526
5.30029,0,0,1,0.15861,0.183817,0.058549,-0.166357,-0.197043,0.633123,-0.0629142,-0.0016919,-0.0141643,0.0300922,-0.00252116,-1.00713,0.0112719,0.00872987,-1.00705,0.427738
5.35031,0,0,1,0.15815,0.183838,0.0584743,-0.16915,-0.197667,0.635522,-0.0804759,-6.62621e-05,-0.0141608,0.0330816,-0.0133892,-1.00713,0.011257,0.00873945,-1.0071,0.425247
5.4003,0,0,1,0.158241,0.183847,0.0584798,-0.170735,-0.198109,0.637872,0.00301563,0.000273992,0.000182722,0.0330459,-0.0460566,-1.00713,0.011257,0.00873945,-1.0071,0.423647
5.4503,0,0,1,0.158182,0.183845,0.0584724,-0.170775,-0.198547,0.640231,-0.0218762,0.00069291,-0.00425902,0.0333359,-0.0201816,-1.00713,0.011257,0.00873945,-1.0071,0.42612
5.5003,0,0,1,0.158756,0.18382,0.0585343,-0.173009,-0.198936,0.642547,0.0191149,-0.000821075,0.00206196,0.0329225,-0.0403964,-1.00713,0.0112482,0.0087308,-1.00723,0.4252
5.5503,0,0,1,0.158871,0.183816,0.0585745,-0.172604,-0.199433,0.644877,0.00404519,-0.000159082,-0.000394999,0.0337067,-0.0263406,-1.00713,0.0112482,0.0087308,-1.00723,0.426593
5.6003,0,0,1,0.158556,0.183781,0.0584905,-0.171827,-0.199795,0.647281,-0.010485,-0.00117768,-0.00280116,0.033394,-0.0243117,-1.00713,0.0112482,0.0087308,-1.00723,0.427113
5.65031,0,0,1,0.158836,0.183836,0.0586268,-0.173693,-0.200491,0.649553,-0.0543091,-0.000821725,-0.0108751,0.0340461,-0.0129728,-1.00713,0.0112042,0.0087504,-1.0074,0.428411
5.70029,0,0,1,0.158756,0.183854,0.0586291,-0.173289,-0.200893,0.651904,-0.00268168,0.000596621,7.52826e-05,0.0346174,-0.0394383,-1.00713,0.0112042,0.0087504,-1.0074,0.426498
5.7503,0,0,1,0.158746,0.183808,0.058539,-0.173816,-0.201179,0.654312,-0.00437027,-0.00148149,-0.00462892,0.0337765,-0.0287083,-1.00713,0.0112042,0.0087504,-1.0074,0.428683
5.80029,0,0,1,0.158828,0.183831,0.0585885,-0.174479,-0.201799,0.656636,0.00272881,0.000757771,0.00165285,0.0352895,-0.0317738,-1.00713,0.0112042,0.0087504,-1.0074,0.427745
5.85031,0,0,1,0.160177,0.183805,0.0587479,-0.178762,-0.202136,0.658894,0.0462751,-0.00213697,0.00464895,0.0339719,-0.0469527,-1.00713,0.011281,0.0087347,-1.00772,0.428365
5.9003,0,0,1,0.158113,0.18385,0.0584194,-0.170269,-0.202783,0.661445,-0.0687827,0.00150937,-0.0109477,0.0361395,0.00559781,-1.00713,0.011281,0.0087347,-1.00772,0.431316
