39.6805,0.3,0,0,1,0.0179595,-0.180691,0.314236,-0.0179955,0.181054,0.548611,-0.114005,0.00807374,0.387263,0.373206
39.6904,0.3,0,0,1,0.0179595,-0.180691,0.314236,-0.0180312,0.181413,0.548611,-0.114005,0.00807374,0.387263,0.376906
39.7005,0.3,0,0,1,0.0179595,-0.180691,0.314236,-0.0180673,0.181776,0.548611,-0.114005,0.00807374,0.387263,0.377039
39.7105,0.3,0,0,1,0.0179595,-0.180691,0.314236,-0.0181033,0.182138,0.548611,-0.114005,0.00807374,0.387263,0.373886
39.7205,0.3,0,0,1,0.0138343,-0.180306,0.327066,-0.0140057,0.182113,0.538347,-0.117864,0.0110234,0.366571,0.3845
39.7305,0.3,0,0,1,0.0138343,-0.180306,0.327066,-0.0140333,0.182473,0.538347,-0.117864,0.0110234,0.366571,0.376996
39.7404,0.3,0,0,1,0.0138343,-0.180306,0.327066,-0.0140609,0.182832,0.538347,-0.117864,0.0110234,0.366571,0.372831
39.7505,0.3,0,0,1,0.0102344,-0.179794,0.337917,-0.0104816,0.182683,0.529666,-0.119997,0.0170552,0.36172,0.370549
39.7605,0.3,0,0,1,0.0102344,-0.179794,0.337917,-0.010502,0.183041,0.529666,-0.119997,0.0170552,0.36172,0.372236
39.7705,0.3,0,0,1,0.0102344,-0.179794,0.337917,-0.0105225,0.1834,0.529666,-0.119997,0.0170552,0.36172,0.37145
39.7805,0.3,0,0,1,0.00640657,-0.178849,0.351046,-0.00670754,0.182815,0.519163,-0.109365,0.0269911,0.375111,0.351328
39.7905,0.3,0,0,1,0.00640657,-0.178849,0.351046,-0.0067203,0.183171,0.519163,-0.109365,0.0269911,0.375111,0.367587
39.8005,0.3,0,0,1,0.00640657,-0.178849,0.351046,-0.00673312,0.183529,0.519163,-0.109365,0.0269911,0.375111,0.367336
39.8105,0.3,0,0,1,0.00640657,-0.178849,0.351046,-0.00674593,0.183886,0.519163,-0.109365,0.0269911,0.375111,0.364573
39.8205,0.3,0,0,1,0.00215742,-0.178395,0.363948,-0.00250112,0.183791,0.508842,-0.121404,0.0129751,0.368621,0.362152
39.8305,0.3,0,0,1,0.00215742,-0.178395,0.363948,-0.00250541,0.184146,0.508842,-0.121404,0.0129751,0.368621,0.364085
39.8405,0.3,0,0,1,0.00215742,-0.178395,0.363948,-0.00250973,0.184503,0.508842,-0.121404,0.0129751,0.368621,0.363142
39.8505,0.3,0,0,1,-0.00131289,-0.177722,0.375218,0.000963215,0.184187,0.499826,-0.115677,0.0224185,0.375666,0.349661
39.8605,0.3,0,0,1,-0.00131289,-0.177722,0.375218,0.000965832,0.184541,0.499826,-0.115677,0.0224185,0.375666,0.360392
39.8705,0.3,0,0,1,-0.00131289,-0.177722,0.375218,0.000968455,0.184896,0.499826,-0.115677,0.0224185,0.375666,0.361626
39.8805,0.3,0,0,1,-0.00543892,-0.176656,0.388759,0.00510537,0.184184,0.488993,-0.117887,0.0304626,0.386875,0.342999
39.8905,0.3,0,0,1,-0.00543892,-0.176656,0.388759,0.00511625,0.184537,0.488993,-0.117887,0.0304626,0.386875,0.358465
39.9005,0.3,0,0,1,-0.00543892,-0.176656,0.388759,0.00512714,0.184891,0.488993,-0.117887,0.0304626,0.386875,0.358182
39.9105,0.3,0,0,1,-0.00543892,-0.176656,0.388759,0.005138,0.185243,0.488993,-0.117887,0.0304626,0.386875,0.357114
39.9205,0.3,0,0,1,-0.00952845,-0.175961,0.40207,0.00924664,0.184901,0.478344,-0.116844,0.0198594,0.380324,0.354521
39.9305,0.3,0,0,1,-0.00952845,-0.175961,0.40207,0.00926566,0.185252,0.478344,-0.116844,0.0198594,0.380324,0.357193
39.9405,0.3,0,0,1,-0.00952845,-0.175961,0.40207,0.00928472,0.185604,0.478344,-0.116844,0.0198594,0.380324,0.357824
39.9505,0.3,0,0,1,-0.0128566,-0.17521,0.413291,0.0126387,0.185204,0.469367,-0.110938,0.0250566,0.374043,0.356343
39.9605,0.3,0,0,1,-0.0128566,-0.17521,0.413291,0.0126642,0.185553,0.469367,-0.110938,0.0250566,0.374043,0.358485
39.9705,0.3,0,0,1,-0.0128566,-0.17521,0.413291,0.01269,0.185904,0.469367,-0.110938,0.0250566,0.374043,0.359789
39.9805,0.3,0,0,1,-0.0170054,-0.17431,0.426244,0.0168728,0.185353,0.459005,-0.118538,0.0256896,0.370066,0.355286
39.9905,0.3,0,0,1,-0.0170054,-0.17431,0.426244,0.0169068,0.185702,0.459005,-0.118538,0.0256896,0.370066,0.360275
40.0005,0.3,0,0,1,-0.0170054,-0.17431,0.426244,0.016941,0.186052,0.459005,-0.118538,0.0256896,0.370066,0.360356
40.0104,0.3,0,0,1,-0.0170054,-0.17431,0.426244,0.0169747,0.186398,0.459005,-0.118538,0.0256896,0.370066,0.359643
40.0205,0.3,0,0,1,-0.0205848,-0.173213,0.439861,0.0205954,0.185649,0.448111,-0.102267,0.0313466,0.389073,0.334529
