0.700169,1,1,3,0.211836,0.0161987,0.101215,-0.317683,-0.0216691,1.35042,-0.0306159,-0.038939,-0.0184724,-0.0051433,-0.0878109,-0.0510868,0.000820333,-0.118357,1.0694,-1.21008,0.0386666,9.70219,0.695763
0.750192,1,1,3,0.211063,0.0137823,0.102822,-0.316106,-0.0159179,1.35026,-0.0307634,-0.0407643,-0.0169613,-0.0153981,-0.0864677,-0.0511932,0.000835181,-0.11857,1.06937,-1.224,0.13393,9.69643,0.695612
0.800166,1,1,3,0.210995,0.0127789,0.103748,-0.31794,-0.0172674,1.35111,-0.0318013,-0.0402347,-0.0152349,-0.00521198,-0.0897203,-0.0511815,0.000808319,-0.118565,1.06955,-1.10877,0.0420213,9.82537,0.696565
0.850256,1,1,3,0.210781,0.0117556,0.104776,-0.317858,-0.0157267,1.35181,-0.0337588,-0.0416109,-0.014553,-0.0110341,-0.0866414,-0.0512131,0.000834244,-0.118654,1.06965,-1.25886,0.00575711,9.7608,0.697699
0.900168,1,1,3,0.21029,0.0102253,0.10703,-0.317086,-0.0124337,1.35066,-0.0367925,-0.0400038,-0.013748,-0.0103447,-0.0840924,-0.0512161,0.000723262,-0.1187,1.06965,-1.30451,0.159156,9.72752,0.697097
0.95016,1,1,3,0.209629,0.00917869,0.108227,-0.316284,-0.0118594,1.35109,-0.0362336,-0.0404354,-0.0141489,-0.00999955,-0.0880878,-0.0512265,0.000570534,-0.118852,1.06982,-1.24009,-0.0829055,9.69302,0.699302
1.00017,1,1,3,0.208145,0.00739705,0.110008,-0.312931,0,1.35064,-0.0385994,-0.0405987,-0.0117467,-0.0249806,-0.0811709,-0.0513195,0.000558725,-0.119045,1.06984,-1.16836,0.0955711,9.81314,0.697715
1.05016,1,1,3,0.207408,0.0065352,0.110616,-0.31384,0,1.35195,-0.0383003,-0.0396568,-0.0127153,-0.0115265,-0.0890303,-0.0513141,0.000455041,-0.119151,1.07,-1.27964,0.15445,9.73894,0.701303
1.10016,1,1,3,0.206736,0.00526151,0.111882,-0.313477,0,1.35228,-0.0405141,-0.0397452,-0.0116515,-0.012666,-0.0847967,-0.0512989,0.000404237,-0.119093,1.06997,-1.10509,-0.0706907,9.84715,0.700363
1.15016,1,1,3,0.206241,0.00461035,0.112646,-0.313603,0,1.35335,-0.0402479,-0.0409597,-0.0105057,-0.0142495,-0.088365,-0.0512676,0.000324787,-0.119069,1.06996,-1.17445,0.0237455,9.78934,0.701367
1.20018,1,1,3,0.2048,0.00311491,0.113909,-0.310065,0,1.35367,-0.0397711,-0.0403646,-0.0124089,-0.0122827,-0.084319,-0.0513757,0.000412861,-0.119277,1.07026,-1.0697,0.0180858,9.61826,0.703534
1.25014,1,1,3,0.204065,0.00240932,0.114998,-0.310882,0,1.35425,-0.0397106,-0.0402342,-0.0126024,-0.0127783,-0.0890199,-0.0514439,0.000483555,-0.119481,1.07009,-1.13491,0.00132254,9.69013,0.703606
1.30017,1,1,3,0.20433,0.00209522,0.115801,-0.313791,0,1.35525,-0.0399735,-0.0391044,-0.0114519,-0.0114733,-0.0920526,-0.0514614,0.000550934,-0.119523,1.07018,-1.11946,-0.0430227,9.77429,0.70381
1.35019,1,1,3,0.204121,0.000965988,0.117484,-0.313039,0,1.35494,-0.0390796,-0.041126,-0.0116045,-0.0153692,-0.0899624,-0.0515655,0.000670229,-0.119509,1.07006,-1.17445,0.00767326,9.6436,0.704459
1.40019,1,1,3,0.203845,0.000299917,0.118379,-0.313001,0,1.3558,-0.0388249,-0.0429668,-0.0114376,-0.015815,-0.0905238,-0.0515367,0.000755033,-0.119378,1.07005,-1.32968,-0.0839126,9.67117,0.705676
1.45019,1,1,3,0.203074,-0.00107495,0.119839,-0.311364,0,1.35581,-0.0386369,-0.0416464,-0.0136723,-0.012249,-0.0887982,-0.0515281,0.000814405,-0.119427,1.07007,-1.16497,-0.0247378,9.63441,0.707473
1.50019,1,1,3,0.203151,-0.00137492,0.120056,-0.313682,0,1.35768,-0.0392951,-0.0411059,-0.0141163,-0.012942,-0.0928989,-0.0515321,0.000744992,-0.119374,1.07025,-1.09045,0.0369145,9.75921,0.708544
1.55016,1,1,3,0.203214,-0.00190097,0.11958,-0.314256,0,1.3606,-0.0421379,-0.0385437,-0.0131888,-0.0101525,-0.0886109,-0.0514755,0.000656872,-0.119364,1.07024,-1.28091,0.0387064,9.71425,0.709362
1.60016,1,1,3,0.202857,-0.00227195,0.119395,-0.313386,0,1.36308,-0.0439829,-0.037311,-0.0126062,-0.0111901,-0.0877372,-0.0515128,0.000813799,-0.119326,1.07028,-1.17505,0.0133649,9.74249,0.710289
1.65017,1,1,3,0.201852,-0.00311704,0.11753,-0.311091,0,1.36808,-0.0458134,-0.038808,-0.0137132,-0.0144929,-0.0854422,-0.0515027,0.000793247,-0.119346,1.07023,-1.26044,0.0517506,9.69178,0.714003
1.70016,1,1,3,0.201873,-0.00307352,0.116137,-0.313676,0,1.37238,-0.0447618,-0.037158,-0.0146169,-0.0108337,-0.0948858,-0.0515087,0.000784346,-0.11941,1.07018,-1.09786,-0.0854901,9.72847,0.715024
1.75017,1,1,3,0.201727,-0.00318003,0.114705,-0.313629,0,1.37674,-0.0441459,-0.0392192,-0.0149288,-0.0153115,-0.0923434,-0.051615,0.000787802,-0.119571,1.07021,-1.24166,-0.0687348,9.69761,0.716156
1.80017,1,1,3,0.200898,-0.0039278,0.112911,-0.311521,0,1.38165,-0.0449599,-0.0416938,-0.0148692,-0.0165547,-0.0882944,-0.0515709,0.00071908,-0.119547,1.07018,-1.26739,-0.0196432,9.7045,0.717669
1.85017,1,1,3,0.200582,-0.0043324,0.112359,-0.312575,0,1.3847,-0.0461922,-0.0414458,-0.0144656,-0.0137642,-0.0914473,-0.0516094,0.000600198,-0.119723,1.07017,-1.34246,-0.034259,9.68911,0.717663
1.90019,1,1,3,0.200482,-0.00523173,0.112007,-0.313359,0,1.38744,-0.045887,-0.0447106,-0.0130418,-0.0184152,-0.0934837,-0.0516592,0.000666594,-0.11979,1.07037,-1.21457,0.00285253,9.74174,0.717902
1.95017,1,1,3,0.200393,-0.0056722,0.112159,-0.313746,0,1.38944,-0.0471108,-0.0448872,-0.0116835,-0.0153883,-0.0916693,-0.0517808,0.000760277,-0.119863,1.07052,-1.2507,-0.0920459,9.66398,0.718352
2.00016,1,1,3,0.200311,-0.00606215,0.111689,-0.31414,0,1.39236,-0.0456781,-0.0456608,-0.0128152,-0.0163041,-0.0953586,-0.0517117,0.000854403,-0.119877,1.07048,-1.20689,0.0430324,9.6373,0.721375
2.05017,1,1,3,0.199775,-0.00689988,0.111285,-0.312928,0.0118787,1.39519,-0.0483206,-0.0464003,0.00600129,-0.0323396,-0.088786,-0.051681,-0.00440811,-0.110474,1.06641,-0.483562,0.119213,12.7731,0.70965
2.10017,1,1,3,0.200552,-0.00559225,0.118378,-0.317218,0,1.38675,-0.0168169,0.0197991,0.229619,0.0841437,-0.140664,0,-0.0159944,-0.0902495,1.04531,-0.0952885,-0.0561836,14.0985,0.567377
2.15016,1,1,3,0.201804,-0.00315865,0.128355,-0.320554,0,1.37397,-0.00320341,0.0514356,0.361466,0.0465154,-0.127108,0,-0.0266254,-0.0665045,1.00634,-0.0661357,-0.0214704,13.9087,0.589897
2.20018,1,1,3,0.204781,0.00474277,0.164756,-0.328977,-0.0230482,1.32145,0.000235626,0.0960266,0.625819,0.104114,-0.126046,0,-0.0367895,-0.0280221,0.918895,-0.203722,-0.119517,12.7207,0.45666
2.25072,1,1,3,0.205768,0.00897278,0.18674,-0.326978,-0.0219877,1.29053,-0.00773755,0.101988,0.679633,0.0417558,-0.101321,0,-0.0394187,0.00132378,0.861641,-0.214251,-0.140824,11.183,0.560727
2.30017,1,1,3,0.207083,0.0166902,0.231701,-0.330172,-0.0408416,1.22499,-0.0355782,0.0950663,0.699906,0.0529785,-0.0788595,0,-0.0380936,0.0373459,0.788775,-0.0990508,-0.193964,10.63,0.546645
2.35016,1,1,3,0.207171,0.0196763,0.249247,-0.328334,-0.0357367,1.20055,-0.0493487,0.0851648,0.65077,0.0209436,-0.0840069,0,-0.0236088,0.0863764,0.673134,-0.0731313,-0.253093,9.10522,0.606356
2.40017,1,1,3,0.206102,0.0233553,0.273313,-0.324935,-0.042698,1.16627,-0.0740795,0.0639868,0.631496,0.0175647,-0.0630098,0,-0.015352,0.101672,0.617101,0.0632869,-0.227817,9.43694,0.584521
2.45016,1,1,3,0.204,0.0255664,0.293064,-0.320225,-0.0431435,1.13841,-0.0980835,0.0423109,0.615382,0.00403667,-0.0539584,0.0507411,-0.00111552,0.114322,0.524736,0.175019,-0.206916,10.3461,0.58465
2.50051,1,1,3,0.198563,0.0288425,0.331725,-0.305973,-0.0502151,1.0821,-0.155632,-0.00295501,0.655228,-0.0246234,0.0112498,0.0551288,0.00467022,0.114292,0.453457,-0.0892164,-0.21544,10.6501,0.528568
2.55019,1,1,3,0.195408,0.0296374,0.349704,-0.306174,-0.0465741,1.05675,-0.177037,-0.018554,0.66337,-0.0115253,-0.0334401,0.0538184,0.00865392,0.102124,0.356887,0.121502,-0.107684,10.2102,0.55463
2.60017,1,1,3,0.185222,0.0294627,0.391933,-0.277331,-0.044436,0.994922,-0.217718,-0.0453175,0.667916,-0.0301156,0.0369432,0,0.00789219,0.0897549,0.303887,0.220996,-0.0667716,9.50627,0.528497
2.65014,1,1,3,0.179092,0.0287352,0.412638,-0.276696,-0.0423104,0.965331,-0.229266,-0.052962,0.637991,-0.0135962,-0.0179285,0,0.00121739,0.0602206,0.231249,0.359429,-0.0330308,9.28804,0.562075
2.70017,1,1,3,0.166662,0.0276967,0.452265,-0.245892,-0.0402021,0.907261,-0.236776,-0.0539218,0.598429,-0.00770966,0.0204138,0,-0.00196148,0.0463157,0.1953,0.282989,-0.0139825,9.06858,0.550039
2.75018,1,1,3,0.161504,0.0277237,0.469028,-0.253088,-0.0424414,0.883444,-0.235133,-0.0518874,0.571061,0.0010727,-0.0304034,0,-0.00795586,0.0211544,0.141361,0.330469,0.0900077,9.47273,0.56175
2.80043,1,1,3,0.149599,0.0280878,0.507356,-0.222226,-0.0437287,0.82719,-0.221559,-0.0396351,0.549197,0.0146116,0.00145738,0,-0.0104228,0.0111878,0.110357,0.367988,0.0189744,9.37377,0.537846
2.85016,1,1,3,0.144562,0.0282452,0.523502,-0.228594,-0.0436269,0.804156,-0.213043,-0.0333224,0.53651,0.00915318,-0.0359475,0,-0.0117853,0.00238363,0.0803116,0.25596,0.100251,9.47883,0.548336
2.90017,1,1,3,0.133584,0.0288484,0.560859,-0.200642,-0.0454936,0.749219,-0.191453,-0.0159846,0.516461,0.0282964,-0.0122524,0,-0.00992981,-0.000513519,0.0451448,0.181226,0.0105024,9.2075,0.530981
2.95013,1,1,3,0.12792,0.0293309,0.58094,-0.203076,-0.0460504,0.720144,-0.18119,-0.0111125,0.491673,0.0159648,-0.03563,0,-0.00633847,0.000492437,0.0246971,0.368655,0.105815,9.16708,0.545746
3.00293,1,1,3,0.11817,0.0306312,0.617479,-0.181636,-0.0495783,0.666345,-0.163721,-0.00172771,0.447403,0.0269279,-0.0176388,0,-0.00174054,0.00666803,0.000932196,0.26002,0.137669,9.0228,0.542066
3.05017,1,1,3,0.113965,0.0313785,0.633772,-0.185163,-0.0498925,0.642771,-0.158553,0.00076174,0.421738,0.0184094,-0.0335653,0,0.00325793,0.0112455,-0.0137233,0.220343,0.0600057,9.00869,0.548103
3.10017,1,1,3,0.109029,0.0318308,0.652042,-0.177059,-0.0499735,0.616236,-0.15088,0.000583069,0.399541,0.0153297,-0.0236434,0,0.00680914,0.0157389,-0.0250499,0.212605,-0.0327185,9.22929,0.544284
3.15017,1,1,3,0.0993378,0.0314853,0.68161,-0.153263,-0.0479385,0.57268,-0.147496,-0.00154602,0.36081,0.00997727,0.00298007,0,0.0118274,0.0206126,-0.0380294,0.350443,0.0592816,9.19621,0.543424
3.20016,1,1,3,0.0937738,0.0312298,0.698624,-0.153402,-0.0478132,0.547912,-0.145768,-0.00289575,0.34025,0.0123374,-0.020332,0,0.0136678,0.0231718,-0.0445681,0.163177,0.0666753,9.08866,0.543204
